7TPhuOdvfEeavKmYSUVKFQ,"Paul Martins used to be a great neighborhood restaurant. Now they raised their prices and their portions are smaller. The food is still pretty good but not for those prices and portion. 2 fish tacos each with a small piece of fish, $21? Too pricey!"
7TPhuOdvfEeavKmYSUVKFQ,"Though the food was good, the service left me very disappointed. "
7TPhuOdvfEeavKmYSUVKFQ,"First time here with a small group of friends. The staff, host and waiter were very professional and very nice. We felt very welcomed. The ambience was really nice it was a bit on the darker side. There was plenty of room for seating. Very clean inside and in a nice part of town. Large parking garage close by."
pFhP33DZJRVyHevKDVke5Q,The folks who dine at La Comida really enjoy the friendly staff and excellent food. This is a wonderful resource for our community.
pFhP33DZJRVyHevKDVke5Q,"Seniors love La Comida!!! It's a great place to get a wonderful nutritious meal and meet other people. I was talking with a senior diner at La Comida the other day who said after her boyfriend died, she needed to find a place where she could make friends and meet other people her age. She said it's too hard to socialize with people in her apartment who are always on the go and don't have time to even say hi. La Comida serves a warm tasty meal 5 days a week and she's gotten to know some of the regulars she sees each time. I'm a volunteer there. La Comida is always looking for volunteers too."
pFhP33DZJRVyHevKDVke5Q,"La Comida provides quality, nutritious meals in an great environment for socializing. The friendly, volunteer and professional staff work hard to make a visit to La Comida a wonderful experience for our seniors."
pFhP33DZJRVyHevKDVke5Q,"A well-run organization mostly based on volunteers, La Comida is a great place for seniors to get a healthy meal and commune with friends. When you walk in, you are greeted and guided to an open table where you do not sit alone. They serve you a warm, delicious meal that is beautifully-presented and consists of a protein, usually a sauce, healthy vegetables, and a starch. You get your recommended daily allowance without feeling the food or service is institutional. The volunteers who serve the meal are trained to serve from the left and pick up from the right, so you feel like you're being cared for. It's a great deal at $3 (suggested donation), especially when all your friends are there. Definitely check it out."
pFhP33DZJRVyHevKDVke5Q,"It's hard for any food venue to please more than 50% of the people.  However, La Comida, at very low cost to seniors, serves nutritionally balanced meals that are frequently quite tasty.  Given their low budget, it's nearly a miracle that they do as well as they do and the staff is friendly and accommodating."
pFhP33DZJRVyHevKDVke5Q,"Many seniors depend on La Comida for a balanced daily meal and to socialize. The food is not salted and not spiced because of dietary restrictions of many seniors. The cost to seniors is $3, and for many who don't cook this place provides a great service. Sometimes there is entertainment, piano, voice, and recognition of special holidays. It's also convenient for seniors who take advantage of Avenidas senior center's excellent  programs, writing workshops, bridge, mah jong, language lessons and such."
l8GVZvw9fFVGPupJg5DMKA,"I've been here twice now, and so far so good! Both times I've gotten the same thing (I'm a boring/picky eater) - basically a customized version of the Cowboy burger, but with a turkey patty and minus the bacon. For a turkey patty it's very juicy, and that beer BBQ sauce is to DIE for! Seriously, I want a whole bottle if they sell it. The fries are also really good, service is friendly, and prices are reasonable for the area."
l8GVZvw9fFVGPupJg5DMKA,I liked the food and drinks here but the service is really terrible. Came here on Saturday early afternoon and the place was not crowded at all but the staff seemed very sloppy.
l8GVZvw9fFVGPupJg5DMKA,Eureka is one of my favorite places to eat and drink beer!
l8GVZvw9fFVGPupJg5DMKA,"The only downside is that the place is always packed and busy, so it's super important that you make reservations in advance. The atmosphere can get loud, but it's a great place to hang out and have dinner. My favorite is actually their veggie burger, and make sure to get either truffle fries or sweet potato fries with it! I really think Eureka has the best sweet potato fries. If you come during happy hour, you can also get food and appetizers at a discount. I highly recommend their fish tacos and nachos. I'll definitely be coming to Eureka often whenever I get the chance."
l8GVZvw9fFVGPupJg5DMKA,Great first time experience here which means we'll be returning the next time we're in the area.
l8GVZvw9fFVGPupJg5DMKA,"Meh. We ordered a burger, fish tacos, cauliflower appetizer, brussel sprouts and a few drinks. Everything was just okay. Normally I love brussel sprouts anywhere I go and I have to say I was underwhelmed and it was a very small portion. The cauliflower app was also lacking flavor. Not sure why this place has great reviews other than it is a very lively and loud atmosphere. "
l8GVZvw9fFVGPupJg5DMKA,This place is great for their creative take on burgers. There's a huge variety of beef burgers and non-beef options. 
l8GVZvw9fFVGPupJg5DMKA,Eureka is a nice place for happy hour. 
l8GVZvw9fFVGPupJg5DMKA,"Had a lovely dinner here today - something for everyone in our group from meat eaters to vegetarians. I enjoyed my watermelon salad and asked for falafel on top which was delicious and not at all dry. My fiancé has a nightshade intolerance and is generally very picky and our server, Joe, was extremely accommodating and attentive to his needs without making any unnecessary fuss. Joe was great overall service was on point. Would definitely recommend if you're in the area or cruising through mountain view on Caltrain. It was a little loud inside and there were some comments from my family about the meat being too well done so 4 stars not 5."
l8GVZvw9fFVGPupJg5DMKA,"There's clearly a lack of communication with the servers and chefs, and I got pretty sick from eating the burger, even after I thought I had scraped all the cheese off (I didn't want to be a burden and send it back). The server was understanding, but this is a serious risk for anyone who has a food allergy or avoidance. I love the atmosphere of the place and the burger itself and drinks were solid, but I just can't go back because this has happened multiple times :/"
6jLq8SLx-TqL3aP9-lRTAw,"First of all of you haven't made a trip here yet, you are missing out. Byington offers some of the nicest wines around and all at a great price point. "
6jLq8SLx-TqL3aP9-lRTAw,"This would be a great place to gather with a group of friends, have some light snacks while trying great wines, and enjoy your evening."
6jLq8SLx-TqL3aP9-lRTAw,Maybe don't have a whisky guy with an attitude problem do wine tastings folks... just a suggestion.
6jLq8SLx-TqL3aP9-lRTAw,"Awesome atmosphere and design, and great wines!   And delightful staff... Rose was wonderful!"
6jLq8SLx-TqL3aP9-lRTAw,We had our book club meeting at the Los Altos Tasting room.  The venue was perfect we enjoyed the wine tasting and appetizers.  The room is elegantly outfitted with enough space to sit down for our group of 8 and also walk around and mingle.  We liked it so much we are coming back!!!  A great addition to Main Street.
6jLq8SLx-TqL3aP9-lRTAw,"This is a great addition to downtown Los Altos. A perfect place to sit, drink wine and talk. We had great service. The wine was excellent, we bought two bottles. My only suggestion is to have some dimmer lighting."
6jLq8SLx-TqL3aP9-lRTAw,"Great wine at a great location in downtown Los altos. Clean, simple, and chill atmosphere to sample some wines and get the perfect appetizers. Highly recommend!!"
MyJXXDE1RKzmfg1h2W1-Dg,"I love, love, love, love this place. It is so peaceful and relaxing - it is like taking a little mini tropical vacation! The food is fabulous for breakfast lunch and dinner. A few things I highly recommend: berry crepes, French toast, berry smoothies, fried calamari, french fries, Dinah's Salad, cheesecake for dessert."
MyJXXDE1RKzmfg1h2W1-Dg,"Service was great too! Despite being outdoors, the heat lamps made the dining experience delightful!"
MyJXXDE1RKzmfg1h2W1-Dg,Excellent surprise. Good food and surprisingly clever. Unique selections and comfort food alike. Try the octopus! Wow! Great setting by the pool. This is especially nice at night with pool lit and some live music playing at a relaxed level. Classy but not at all pretentious. And the food quality to price ratio is tough to beat.
MyJXXDE1RKzmfg1h2W1-Dg,"All in all, not quite as good as I was hoping it'd be."
MyJXXDE1RKzmfg1h2W1-Dg,Great customer service from Melchor!
MyJXXDE1RKzmfg1h2W1-Dg,"Of course this is an upscale spot so everything was amazing. So you're sitting in front of a heated pool. The service is fantastic and The coffee was amazing, like what else can you ask for... I recommend breakfast time, it is peaceful and relaxing while you're having great food."
MyJXXDE1RKzmfg1h2W1-Dg,I like it here. Some of the food is great. Vegetarian burger in outstanding. The atmosphere is what really stands out. Good beverages too.
MyJXXDE1RKzmfg1h2W1-Dg," mean it's a poolside restaurant...so seating was outside overlooking the hotel. Not a bad place though. We ordered the huevos rancheros, they have a different name on the menu but that's what it was, and they were bland and the presentation of the food itself was plain. Asked for over medium eggs but they were super runny and very lackluster. The pancake was awful. It had a weird taste and I'm not sure if it was the syrup or the batter but I mean how do you mess up pancakes? Overall, probably will never go back"
MyJXXDE1RKzmfg1h2W1-Dg,Good location and a decent veggie black bean burger. Service was average on a busy morning.
MyJXXDE1RKzmfg1h2W1-Dg,"I'm not a local, but I found this Poolside Restaurant on Google. I decided to give this place a try and I love it! The staff is friendly and the food is super good. I love the atmosphere in this restaurant. I definitely will come back again!"
sW_zH7aCKlUU9Pf4_XYViQ,Yum.  Former French laundry chefs serve delicious Californian French fare in a casual lounge area.  Shrimp chips with tartare were delicious as well as ham hush puppies and the ricotta ravioli had a mind blowing texture with plenty of parmesan umami.
sW_zH7aCKlUU9Pf4_XYViQ,People are very approachable and accommodating. This is the only restaurant that even if you walk-in they treat you like no others. I am definitely and recommending this restaurant to all my colleagues. 
sW_zH7aCKlUU9Pf4_XYViQ,"A very special restaurant! They have two different sides. A more formal side with a set menu and price ( some choice is still available) and an a la carte side where you can watch the open kitchen, there is a swanky bar and an outside patio with limited seating. The owners have a reputation before this new start up as renown chef and sommelier and it showed with wine list, sommelier apprentice and tender care and special touches to each dish! "
sW_zH7aCKlUU9Pf4_XYViQ,"We booked at Protege after seeing the high Yelp reviews.  Halfway through the meal, it was clear that the food was worthy of a Michelin rating.  We spoke with the owner and he met his head chef/partner at French Laundry.  The head chef worked at 2 other 3-star Michelin restaurants including El Bulli.  "
sW_zH7aCKlUU9Pf4_XYViQ,Sat on the more informal side and felt comfortable and well taken care of. The short ribs were DELICIOUS and accurately described by our waiter. The dessert cart is fun.
sW_zH7aCKlUU9Pf4_XYViQ,"Interesting new concept in Palo Alto with a dining room and lounge. Very hyped up opening with chefs from French Laundry and the floor manager from Manresa. I was only able to eat at the bar and I was personally a little bit disappointed with the options I had tried. I had the ricotta dumplings that just didn't work for me, and the spanish octopus which I think was not seasoned/flavored well.  Prices have gone from reasonable for the dining room at 85 to 120 in just a couple of months which I personally think is bad business. "
sW_zH7aCKlUU9Pf4_XYViQ,We were looking forward to a new dining experience in Palo Alto. After reading the highly hyped reviews of Protégé we thought we love to try it. We thought the food was mediocre at best and the food was bland. My husband ordered the short rib which was tasteless. I ordered the brick chicken which was sitting on a bed of dried out rice (too long under the heat lamp?)
sW_zH7aCKlUU9Pf4_XYViQ,"she tried her best, to which I have to strongly disagree. My opinion is she completely forgot we were there. The owner made no attempt at all to turn this situation around. Being in the service industry myself I could think of five ways off the top of my head that this situation could have easily been turned around. I left the restaurant in tears, this was a dinner my husband had planned to celebrate my 50th birthday and our wedding anniversary and it was completely ruined."
sW_zH7aCKlUU9Pf4_XYViQ,"I had been looking forward to the meal due to all the hype. It was hard to make a reservation for the prix fixe in the dining room. In short, the food was fine but not so good to be unforgettable. The service was disappointing. The decor/ambience was OK."
8C_B-4cRVVUXHAEgQv1rCg,"Come for the fun vibe, light bites and enjoy.  It is entertaining.  But save your appetite for a full 4-5 star restaurant."
8C_B-4cRVVUXHAEgQv1rCg,"I just love when you don't expect anything special to happen when you go to a new restaurant, and then you end up having fantastic service and a great time!"
8C_B-4cRVVUXHAEgQv1rCg,"Really perfect little spot in downtown Los Altos. Amazing menu, fantastic service and a really great ambiance. Both indoor and outdoor seating on a nice California day. Really enjoyed this place."
8C_B-4cRVVUXHAEgQv1rCg,"Nice place, I like the open kitchen concept. ASA main dinning room offers a full view of the kitchen through clear glass. This is nice because, you don't leave the restaurant smelling like food. Also, cute shaded outdoor seatings. Good cocktails. Minus 1 star for the slow service. My girl friend and I waited quite some time to get our second round of drinks {restaurant became busier} and when it finally arrived, we were told by the person who finally brought out our drinks that our server was socializing with other customers and apologize for the delay; tsk tsk tsk, cold cocktails no longer taste good if it's room temp. All in all, a must try."
8C_B-4cRVVUXHAEgQv1rCg,"It was far beyond my expectation, both food quality and service. "
8C_B-4cRVVUXHAEgQv1rCg,Things from start to finish were perfect!!!
8C_B-4cRVVUXHAEgQv1rCg,"It may be Los Altos prices, but the quality is excellent, and actually reasonable considering what you get (for the entrees, anyway)."
8C_B-4cRVVUXHAEgQv1rCg,"LOVED my dinner at ASA!!! We came here to celebrate my birthday and they did not disappoint.  We brought in our own wine and the corkage was fairly reasonable for a nice restaurant.  The food was spectacular.  I wasn't really sure what the cuisine to was when I had looked up the menu in advance, but it's really a variety of Italian, Spanish and American dishes that are done tapas style (for the most part).  Everything was delicious, so I don't think you can really to wrong food-wise.  "
8C_B-4cRVVUXHAEgQv1rCg,"Our party of 11 chose this restaurant to celebrate a friend's birthday on a Friday night. The first thing that comes to mind is that service was SUPER slow, but friendly. After ordering drinks and apps, the champagne arrived quickly, but the food did not. I do not like to drink without food. While waiting, a friend and I went outside to visit diners with a chocolate lab because we were waiting THAT long. "
0k58IxlG1h3FYJN_T9mLGw,"Only open a few days you'd never know. But with the pedigree of the chef, expectancy is high. Still they delivered. Veggies, pastas, cured meats, dessert..all on point. The food however is still very accessible considering where the pedigree comes from. The space is very nicely remodeled-though still carries much of LB Steaks old floor plan. With the patio area and lunch coming down the line it will make for great alfresco lounging. Menlo Park is slow to change and it really needed Campers modern sensibility-to give the town a jolt."
0k58IxlG1h3FYJN_T9mLGw,"Camper is a breath of life in a sleepy downtown. The new renovation brings a warm but stylish ambience that really works. But you're mostly here for the food, which is where it really shines."
0k58IxlG1h3FYJN_T9mLGw,"Had dinner at Camper tonight.  I would not recommend this restaurant for the food or ambiance.  Bottom line: The menu looks interesting but it's clearly overly ambitious for the kitchen staff.  The kitchen doesn't know what the food is supposed to taste like, so anything is ok.  "
0k58IxlG1h3FYJN_T9mLGw,"This is a new addition to Menlo Park that was sorely needed. The food was excellent! We shared the burrata salad, then ordered one pasta, one chicken as a main entree, dessert, a cocktail and a glass of wine. The total bill? Less than $100! What else did I love? The freshness and quality of the produce, the ""cleanliness"" of the food, not overly oily, heavily sauced or sweet. The roast chicken was really moist!"
0k58IxlG1h3FYJN_T9mLGw,"Overall, we had a fabulous experience at Camper. We didn't feel it was particularly noisy, but we also arrived on the early side. Frankly, I'd brave any noise level to have that rigatoni again. We're going to try to walk in this weekend (wish us luck!)"
0k58IxlG1h3FYJN_T9mLGw,"Overall, good place to go for a nice dinner. You can tell the owners put their hearts into the business. Brings great vibes to the DT Menlo Park scene, and we need more businesses like this. I hope that the salting techniques and staff will improve their technique and hospitality respectively."
0k58IxlG1h3FYJN_T9mLGw,One of the best dining experiences I have had in a while. Beet salad with watercress was delightful along with some of the best deviled eggs I've ever had. Homemade pasta was cooked to perfection. My daughter gobbled up her short-rib. As if that wasn't enough dessert was over the top delicious.
0k58IxlG1h3FYJN_T9mLGw,"I decided to give this new restaurant a try but was rather disappointed with my meal. The rigatoni was okay but the Harvest salad was very bland. Above all, the noise level is horrible!  A real deal breaker."
bmxi_Ts834MeAXa9_ysiVg,One of the best places for parantha. Heavenly north indian parantha. We ordered aaloo and paneer parantha along with chole bhature. The food is really good!
bmxi_Ts834MeAXa9_ysiVg,"Pretty neat and tidy Indian joint with good food. The only reason I didn't give a full 5 was because they were taking too long to deliver our food. (And no, it was not at all busy then. We were the only two people). The menu is a typical south Indian place menu and add to it the parathas and chola bhatura. The chhole didn't impress me much but their puri and bhaaji was really good. Ghee dosa was another good find but it had cooled down bu the time they got it to the table. Dipped wada and sambhar were the best pick. Got two medu wadas dipped in a super thick sambhar with a coconut chutney. Alos I wish they weren't so stingy with their chutneys. Got a tiny bit of each with the dosa. Overall, great tasting food. Tiny place so might be a wait if you are a huge group."
bmxi_Ts834MeAXa9_ysiVg,"Wow this place is chaotic as hell. Looks like a family run shop that is totally disorganized. I had to wait over 45mins for the dosa and turns out they messed up the order and gave the dosa someone else. As far as the food is concerned, the sambhar was the best part of the meal. The dosa was super bland and the chutneys were cold. I don't understand why you would serve cold chutney with hot dosa. "
bmxi_Ts834MeAXa9_ysiVg,"So good, really like this place great food super, super fresh and great prices. Good portions. Wish the water was a little more fresh maybe some ice cubes, but everything else is on point. Not a fancy place but really good food."
bmxi_Ts834MeAXa9_ysiVg,"They serve exactly what it's in their name, usual South Indian fare - Dosas, Vada, Idli, Utapams. Sambhar was much better than Madras Cafe and the Chutneys with the dosas were tasty and fresh. And the North Indian as well, mostly parthas served with pickle, butter, yoghurt were delicious . And prices are really competitive. Great first visit, will be back for more."
bmxi_Ts834MeAXa9_ysiVg,Absolutely Fantastic place! Had an onion rava dosa with paneer and a podi with some excellent coffee! Very nice owner and place too :) must go!
bmxi_Ts834MeAXa9_ysiVg,"Vegetarian restaurant. Primarily, South Indian food but they do have some North Indian options as well. Extremely competitive in terms of the prices."
bmxi_Ts834MeAXa9_ysiVg,"I ordered the mooli paratha, spicy and it was great! It comes with cubed butter, small side of raita & achaar(pickled veggies). It was so fresh! The service is very friendly. They're primarily known for their dosas, so I'll have to try those soon. Great prices for the quantity of food you get here!!"
bmxi_Ts834MeAXa9_ysiVg,"Good parathas, amazing buttermilk but extremely slow service, despite being a small place. Apart from the service aspect, good low cost and low frills place."
bmxi_Ts834MeAXa9_ysiVg,Excellent food!! Good service. Sambar is very tasty. Chole Bhature are good too. Will definitely come back 
bmxi_Ts834MeAXa9_ysiVg,"A new addition, this is the finest Indian restaurant in the South Bay bar none. One of the very few Indian restaurants in the US where you get value for money. I hope it stays that way."
bmxi_Ts834MeAXa9_ysiVg,"Very slow service. Waited for half an hour to get the dosa. You pay the tip before you pay, which is unfortunate."
bmxi_Ts834MeAXa9_ysiVg,"Excellent food and amazing prices! Their dosas are very thin and crisp, and their vadas are flavorful. If you haven't had badam milk and are a fan of almond milk, I highly recommend it. It's goes great with spicy dishes."
bmxi_Ts834MeAXa9_ysiVg,"Good place to have breakfast items. May be upma will be good to have in morning. Tried upma in the evening, didn't feel as expected."
bmxi_Ts834MeAXa9_ysiVg,"This place is super close to my work. I just visited for the first time. Located in a parking lot that includes a subway and a taco place, it is a tiny place with 6 tables. The host/owner was friendly. I ordered the mysore masala dosa and chai. Dosa was pretty good and so was the chai."
bmxi_Ts834MeAXa9_ysiVg,"I love these little South Indian restaurants in the Sunnyvale area. Had to wait an hour before I received my food. But that is the normal wait time on weekends, when there is a long line outside the restaurant."
bmxi_Ts834MeAXa9_ysiVg,"Excellent food and service. Freshly made food. Both parathas and south Indian dishes had a great authentic taste, fresh chutneys and piping hot sambar were on point"
bmxi_Ts834MeAXa9_ysiVg,"Never tasted this fresh cooked food coming right out of kitchen, piping hot and so flavorful ever, at any south or north Indian joints! I tried Mysore Masala Dosa, & Salty Buttermilk. Both were full of authentic flavors, the buttermilk with a ""Tadka"" tasted amazing! Very competitive pricing too, with a great service - wish they would open for breakfast too, I would love to have the right start to my day."
bmxi_Ts834MeAXa9_ysiVg,"While the food quality is barely acceptable, service is absolutely atrocious. Items from order were missed. Rasam was not edible and not authentic. All in all avoid."
bmxi_Ts834MeAXa9_ysiVg,Felt like landed in Chennai for a dinner !!! Perfect place for South Indian Tiffin  should try North Indian recipe next time
3b0yY-kCOG-1Eq9oamlSzw,"This was my first time at the Palo Alto location and the overall look/feel of the place is so different from the Mountain View one. This is much more modern, lots of indoor and outdoor seating (with light outside) and a much larger counter space. Overall, I think a better spot. This is a great location. There is only street parking (I didn't have any issues finding a spot) and close to Caltrain. Food and service was still the same  - great! Service was super quick as well. We came on a Tuesday night at 730pm and there was no line. Food came out in less than 10 minutes. I love the paneer tikka wrap and their somosas. So good!"
3b0yY-kCOG-1Eq9oamlSzw,"First, they don't let you customize the food one bit. I like spicy food and requested them to make it spicy, they refused... you get whatever they serve. Second, I noticed that they are super stingy with the green or tamarind chutney for to-go orders. They used to have a chutney stand for self serve but noticed they removed it recently. So make sure you order extra chutney with your food. Third, don't come here during peak lunch hour or dinner times, the lines can be excruciatingly long and don't move fast."
3b0yY-kCOG-1Eq9oamlSzw,"The later foods I have tried are more of a 3-3.5 star. So I have tried the Silver Spoon and Naan Wrap, both vegetarian versions, and I have to say that along with the fries, they all taste more on the dryer side. I think next time I would definitely try to balance out my dishes to get some more saucy ones, but especially eating the Aloo Samosa Naan Wrap in one meal was way too dry for me. The Silver Spoon (Paneer) tastes really good, but it was a bit too small and felt more like an appetizer :( "
3b0yY-kCOG-1Eq9oamlSzw,"This place is worth the hype. First off, unlimited chai!!! They do make a point to limit yourself to three cups, but that's a free drink right there! At this location, you do order first and then get a number to go sit at a table, but you should try to flag down one of the waiters and get them to save you a table after you get your number."
3b0yY-kCOG-1Eq9oamlSzw,"Been to Zareen's a couple times before, and was a little disappointed in the past but really enjoyed my meal today. I got the shami bun kabab which is a common Pakistani street snack - minced beef patties topped with an egg and served with sweet and spicy chutneys. Zareen's definitely hit it out of the park with this one. Tasted like the bun kabab was fresh off a street cart. Wish I lived closer to come here more often just for this. My husband got the chicken tandoori wrap which was also on point with flavors. Can't wait til my next trip."
3b0yY-kCOG-1Eq9oamlSzw,"Long lines are the only reason I would have dropped it down to 4 stars but it's not their fault they have great food. I only had the Kabob, which was magnificent - excellent option if you're on a low carb diet by the way. The meal came sizzling on a little cast iron skillet, which was awesome because I threw some jalapeños on there that fried a little bit and was the perfect complement. Everyone else on our table loved their meals but they were also regulars so didn't expect complaints. The sheermal was lovely though a bit on the sweet side. I would stick to naan personally but that's not really a negative, it's just a testament to how strongly I like naan. Free tea is nice and people loved it. All in all, worth going and it has a nice outdoor seating area too as a bonus."
3b0yY-kCOG-1Eq9oamlSzw,"I always order the Chicken Tikka Masala meal and it is always delicious. The Naan and samosas here are also especially good. Don't forget to order a mango lassi too! Not to mention they have free chai tea which is very warm and comforting. The only downside is that this place is so popular that the line can be long sometimes, so best to go a little bit before 6pm so you don't have to wait in line."
3b0yY-kCOG-1Eq9oamlSzw,"This is my first time eating at Zareen's. I pass by this place probably every week and I always see a long line inside that reaches out the door. I was so interested on how good it was since, me and my boyfriend love Indian/Pakistan food. Came here today and did NOT regret it. It was awesome!! Now this is our new favorite place for sure."
3b0yY-kCOG-1Eq9oamlSzw,"Amazing place man! I don't know why it needs a review but here I go. The ambience is decent, it's not a fancy place so if you are looking for that then this is not your place but it's decent, clean and the food is amazing. "
3b0yY-kCOG-1Eq9oamlSzw,"I like that you find a seat after you order/pay. This place gets super crowded at 7:30pm. Line is way out the door. The food is packed with flavor, but pretty spicy for me. It's a little pricey but not too bad. Portions are good. They have some pretty fun/unique decorations around their walls too."
3b0yY-kCOG-1Eq9oamlSzw,"Love this place. Must try - Silver Spoon Wraps, Fries and Firni"
3b0yY-kCOG-1Eq9oamlSzw,"Probably a popular place for people but for me the food didn't cut it. I had paneer and chicken tikka meal with stale salad and few pieces Of salad leaves(really, why bother??). It was bland and barely warm. Not worth the wait and price at all.  The plate looks good, that's all. Much better Indian Pakistani restaurants out there."
3b0yY-kCOG-1Eq9oamlSzw,"Overall, the service was fast, I received my food in less then 15 minutes. The employees were kind and very efficient on removing plates from the table. I'm not sure if I will come back, but if I do I would wait a little longer to get hot food. 1 Star is for service 2nd star was for employees, my table was dirty and my food was salty and cold and that is why the stars stopped there."
